ID,Response
62997,0.0021995278
62998,1.0114459e-05
62999,0.8139877
63000,0.922923
63001,0.026123334
63002,0.64241165
63003,0.05046869
63004,0.053082634
63005,1.0362149e-06
63006,0.0117782205
63007,0.74710023
63008,0.6310217
63009,4.4687622e-09
63010,0.68696284
63011,0.12062862
63012,4.9811803e-08
63013,0.002451775
63014,8.019767e-11
63015,0.0022125293
63016,0.0015103574
63017,0.51156706
63018,0.5678728
63019,0.6089597
63020,0.64976496
63021,0.99775296
63022,0.9740673
63023,0.9130415
63024,6.886228e-15
63025,2.2468712e-05
63026,0.0003147625
63027,0.34458655
63028,7.7782715e-05
63029,1.1729593e-09
63030,0.061624862
63031,0.1377361
63032,2.6380715e-09
63033,0.60704273
63034,0.0489799
63035,0.7636431
63036,0.00015214368
63037,0.8599315
63038,0.78452736
63039,0.10671404
63040,3.1687732e-20
63041,0.75517064
63042,3.9523464e-05
63043,0.006024016
63044,0.5502797
63045,0.9258536
63046,0.7924649
63047,0.57796705
63048,0.9998305
63049,0.055922363
63050,0.24606992
63051,0.10070431
63052,0.039138407
63053,2.9283416e-07
63054,0.9997631
63055,0.0027271744
63056,0.002410206
63057,0.015428985
63058,5.0418425e-06
63059,0.0021469307
63060,0.022933712
63061,0.057081793
63062,0.050351758
63063,0.8303921
63064,0.28183484
63065,0.2669777
63066,1.8614345e-07
63067,5.0608985e-05
63068,7.832483e-06
63069,0.7779432
63070,0.06965103
63071,0.022773275
63072,1.0379116e-11
63073,0.6554154
63074,2.708911e-05
63075,0.64813805
63076,0.025430463
63077,0.05361198
63078,0.99229336
63079,0.019359294
63080,0.01084565
63081,3.0734415e-17
63082,9.72253e-05
63083,0.9514884
63084,0.0074480698
63085,0.10859358
63086,0.048221197
63087,0.37698364
63088,5.560192e-09
63089,3.1113665e-05
63090,0.99979204
63091,0.16545618
63092,0.00016004173
63093,1.4265152e-05
63094,0.2212326
63095,0.8391814
63096,0.5084931
63097,0.038826816
63098,0.027015861
63099,0.9937908
63100,1.080231e-08
63101,0.044985857
63102,7.526574e-08
63103,0.14642368
63104,0.7969542
63105,3.1343632e-06
63106,1.0171511e-05
63107,7.0487063e-06
63108,0.61988324
63109,1.8800647e-05
63110,6.285666e-08
63111,0.53026354
63112,0.006393323
63113,0.97062206
63114,1.4690672e-06
63115,2.2509187e-07
63116,0.00064115605
63117,0.005041997
63118,0.98461574
63119,0.027875593
63120,8.224738e-09
63121,0.016316017
63122,5.666115e-05
63123,0.25973558
63124,0.14379555
63125,1.06602565e-05
63126,7.53517e-07
63127,3.343753e-12
63128,0.033491645
63129,5.3906567e-12
63130,0.7102789
63131,0.9077801
63132,1.08654723e-13
63133,0.48230785
63134,0.10938785
63135,3.7640143e-07
63136,0.24931093
63137,0.95446414
63138,0.23840618
63139,0.8549192
63140,0.101607375
63141,0.6400751
63142,0.5258535
63143,0.05100865
63144,0.9999999
63145,0.06683852
63146,0.9174476
63147,1.3938983e-10
63148,2.4309027e-17
63149,0.58098465
63150,0.020283224
63151,0.6149187
63152,0.032487977
63153,0.052651506
63154,0.0017133501
63155,4.295627e-07
63156,2.6904105e-05
63157,0.9653872
63158,3.8419114e-07
63159,2.2538157e-05
63160,2.421323e-14
63161,0.36016285
63162,5.2889817e-09
63163,0.08981104
63164,0.31514734
63165,1.1648172e-07
63166,0.5557775
63167,0.05608626
63168,0.21080004
63169,0.0039377646
63170,0.050725427
63171,4.3910663e-07
63172,0.08840724
63173,0.40639064
63174,9.0835055e-09
63175,9.0154055e-07
63176,0.28974628
63177,1.2049339e-14
63178,2.2828715e-05
63179,0.0006613986
63180,1.0618785e-15
63181,0.9756091
63182,0.42755976
63183,0.9954454
63184,0.012610643
63185,5.295821e-06
63186,0.00017640977
63187,0.16495208
63188,0.31042495
63189,4.8627648e-05
63190,0.0016373713
63191,0.8495081
63192,3.3706092e-05
63193,0.51313436
63194,0.9808451
63195,0.009389045
63196,0.00044603358
63197,0.00018575917
63198,0.49307215
63199,5.4473757e-21
63200,0.110007666
63201,3.633771e-09
63202,0.02813007
63203,0.14164174
63204,0.0013007431
63205,0.9587371
63206,0.003285029
63207,5.738935e-09
63208,0.029402638
63209,0.70080477
63210,9.8001045e-05
63211,3.21847e-07
63212,1.00292045e-05
63213,0.6020904
63214,0.062358577
63215,0.29297486
63216,0.8169749
63217,1.0
63218,0.99205774
63219,2.54238e-17
63220,7.8762343e-16
63221,1.5928736e-08
63222,0.9973869
63223,0.0030865034
63224,0.55293655
63225,0.07180406
63226,0.051126
63227,0.9828164
63228,0.06555798
63229,0.049444485
63230,6.424161e-07
63231,0.29725268
63232,0.8906987
63233,0.75558186
63234,0.0020205344
63235,9.9381425e-05
63236,0.9484024
63237,0.00012287243
63238,0.9601668
63239,1.9338004e-18
63240,1.5849622e-05
63241,0.99460936
63242,0.00018719226
63243,1.5934848e-15
63244,0.73816556
63245,0.6511767
63246,0.059380163
63247,2.8429929e-22
63248,0.78561676
63249,0.62366176
63250,0.00666679
63251,0.35231417
63252,0.9373136
63253,0.27111897
63254,0.003510846
63255,0.0029476266
63256,0.10835731
63257,0.07785675
63258,0.98608255
63259,0.91802806
63260,0.1861661
63261,0.01638856
63262,0.5864003
63263,0.9903211
63264,0.19415009
63265,0.00027934913
63266,0.0033754124
63267,1.9677186e-10
63268,0.036796227
63269,0.990113
63270,2.3942516e-07
63271,0.0948415
63272,0.0015861855
63273,0.18528865
63274,9.045807e-22
63275,0.9940276
63276,3.6840547e-08
63277,0.0008459774
63278,1.2726841e-07
63279,0.016375406
63280,0.10200449
63281,3.7367142e-06
63282,0.12527286
63283,0.9815455
63284,0.013032065
63285,0.47624886
63286,0.934292
63287,0.85913306
63288,0.00012324734
63289,0.4773721
63290,0.05101602
63291,0.8534334
63292,3.302236e-05
63293,0.0003106221
63294,0.00048504368
63295,0.017007044
63296,0.00015136952
63297,0.7648684
63298,0.37169263
63299,0.3231475
63300,0.034762654
63301,0.10831268
63302,0.0008503185
63303,0.3106027
63304,0.8638141
63305,0.031143717
63306,0.16256383
63307,0.46899733
63308,0.0015758182
63309,8.1857415e-08
63310,0.987672
63311,0.0074346825
63312,0.06478376
63313,7.4417244e-08
63314,0.5778166
63315,1.0718618e-11
63316,3.1445748e-09
63317,0.9236421
63318,2.5960375e-07
63319,0.05819997
63320,0.8830375
63321,0.6179569
63322,1.0817133e-06
63323,8.7873114e-16
63324,0.47393462
63325,0.0021867675
63326,5.784765e-06
63327,0.11819304
63328,4.4505571e-10
63329,0.0010347841
63330,0.05529166
63331,0.00049140444
63332,0.68553984
63333,0.5324517
63334,1.457882e-07
63335,0.5149639
63336,0.000110040135
63337,0.09787548
63338,0.41148052
63339,0.019046089
63340,0.5329576
63341,1.3090902e-16
63342,0.46355644
63343,1.0523537e-07
63344,0.2519513
63345,0.3250743
63346,0.057187583
63347,0.0044828765
63348,0.11468909
63349,0.570112
63350,0.0047113947
63351,0.22643867
63352,0.17206405
63353,0.96733886
63354,0.69086504
63355,0.9776472
63356,1.1392332e-12
63357,0.47859758
63358,0.99739885
63359,0.00015890283
63360,0.00019049652
63361,0.14920308
63362,9.702729e-05
63363,0.99999
63364,0.00010415947
63365,0.75751615
63366,0.05858147
63367,0.17566721
63368,0.090553746
63369,0.1077123
63370,0.9655764
63371,0.0004965906
63372,0.35122687
63373,0.8768044
63374,0.57366824
63375,0.0010859356
63376,2.5486268e-06
63377,0.7434538
63378,0.4741077
63379,0.00034968322
63380,0.1970957
63381,0.0014916301
63382,3.9369463e-11
63383,0.11717727
63384,0.22025248
63385,0.7700975
63386,6.8186514e-09
63387,0.19385128
63388,0.4864096
63389,1.8451758e-05
63390,0.1879049
63391,0.5405052
63392,2.6732334e-07
63393,0.92548937
63394,0.07815831
63395,0.27839428
63396,0.0017815821
63397,0.0032103567
63398,2.27431e-05
63399,0.011621228
63400,0.6804971
63401,0.9830852
63402,2.5895126e-05
63403,0.0046769655
63404,0.78328353
63405,0.9131524
63406,0.77027047
63407,0.00017005326
63408,0.5418111
63409,0.20085429
63410,0.6827362
63411,0.84043056
63412,0.028168634
63413,2.4636779e-11
63414,0.3177847
63415,0.013166212
63416,0.055048123
63417,5.330924e-08
63418,0.09220394
63419,0.7395632
63420,0.8889696
63421,0.9548328
63422,0.3407256
63423,7.13402e-05
63424,0.00029111904
63425,0.9600025
63426,4.3282536e-05
63427,0.6453259
63428,0.9495915
63429,0.44684523
63430,0.005201079
63431,0.974754
63432,0.0018365977
63433,0.17116582
63434,0.073783346
63435,0.84567046
63436,2.8031436e-06
63437,0.9779393
63438,0.9947707
63439,0.03117856
63440,0.34232077
63441,0.00012014037
63442,0.22149356
63443,0.46178126
63444,0.0053198165
63445,0.0007792376
63446,0.0042620376
63447,8.963657e-11
63448,8.357729e-10
63449,0.9452334
63450,0.7074833
63451,0.7700612
63452,0.7538945
63453,0.46165454
63454,0.091621205
63455,0.6728019
63456,0.5419803
63457,0.348302
63458,0.011905079
63459,0.008612041
63460,0.008639644
63461,0.45020202
63462,0.32795203
63463,2.2939639e-07
63464,0.9080822
63465,0.0740806
63466,1.8664366e-07
63467,0.010140333
63468,3.228407e-05
63469,4.410174e-21
63470,0.92564034
63471,0.46780553
63472,0.20515418
63473,0.4121695
63474,1.7760962e-05
63475,3.8797354e-10
63476,5.541334e-21
63477,0.6338542
63478,0.530377
63479,0.0065955124
63480,0.037401102
63481,1.5927973e-05
63482,0.003562592
63483,0.00043953484
63484,0.060660228
63485,0.00014628572
63486,0.08728741
63487,3.1277736e-08
63488,0.0058670654
63489,0.3233584
63490,4.021644e-06
63491,0.33523187
63492,0.82480186
63493,0.97575325
63494,0.1822165
63495,7.466118e-09
63496,0.0031601456
63497,3.296324e-08
63498,0.015192693
63499,2.1152962e-08
63500,0.56246614
63501,1.1993171e-07
63502,0.49252176
63503,0.49121797
63504,0.96931285
63505,0.05007561
63506,6.4537066e-06
63507,0.05063857
63508,0.5104433
63509,2.5398432e-11
63510,0.83369136
63511,0.6274904
63512,0.01811479
63513,2.8168618e-06
63514,0.6829267
63515,0.004307864
63516,0.16418977
63517,0.033436716
63518,0.29328236
63519,0.9802594
63520,0.43208554
63521,0.3939547
63522,0.0006019151
63523,7.912182e-05
63524,0.026339611
63525,0.007847645
63526,0.9997619
63527,0.6474178
63528,3.805244e-11
63529,5.583392e-20
63530,0.8200904
63531,0.59774697
63532,0.012974856
63533,0.0063739903
63534,0.92335165
63535,2.614014e-07
63536,0.027341379
63537,0.3212254
63538,0.060535043
63539,5.164359e-11
63540,0.8962681
63541,0.9852062
63542,0.90325874
63543,0.66214097
63544,0.023353413
63545,0.38256386
63546,0.6887609
63547,0.3541366
63548,0.44165882
63549,0.7469317
63550,0.9384639
63551,0.8718665
63552,1.1294666e-05
63553,7.2657014e-05
63554,1.5532311e-09
63555,0.005866145
63556,0.8776969
63557,7.459177e-06
63558,0.00054500805
63559,0.020824937
63560,0.8709236
63561,0.0002969568
63562,2.892572e-06
63563,2.5763786e-05
63564,0.018534673
63565,0.9973476
63566,0.6261486
63567,0.8723415
63568,0.4322989
63569,1.6283465e-06
63570,0.70365363
63571,0.04075865
63572,0.8580808
63573,0.28474984
63574,0.72514033
63575,0.02299151
63576,2.6348142e-05
63577,0.0009518475
63578,0.81033444
63579,0.80344564
63580,0.8020575
63581,0.010778816
63582,0.9992505
63583,0.5442522
63584,0.080458604
63585,0.70138365
63586,0.00027904115
63587,0.23430921
63588,0.9034784
63589,6.9067343e-19
63590,0.02050916
63591,0.14019033
63592,1.2787541e-06
63593,1.1516787e-06
63594,0.13738483
63595,0.7119497
63596,0.08690177
63597,5.2957247e-09
63598,0.592016
63599,0.00029922498
63600,0.08140603
63601,2.0376744e-07
63602,2.6096783e-18
63603,0.5919659
63604,5.3033895e-05
63605,0.72011167
63606,0.013558374
63607,0.018319331
63608,0.017606046
63609,0.028757386
63610,0.03942966
63611,0.2150954
63612,0.010338422
63613,0.023116345
63614,0.00013488159
63615,0.072442584
63616,0.8580381
63617,0.015208034
63618,3.576759e-06
63619,0.9795162
63620,0.059215244
63621,0.0035307135
63622,0.8007767
63623,0.9096021
63624,0.0016976625
63625,0.7900066
63626,0.006860009
63627,0.31374303
63628,0.36021957
63629,0.83183086
63630,2.1139782e-05
63631,2.1770132e-08
63632,0.69545853
63633,0.43319944
63634,0.26966122
63635,0.017686175
63636,0.40504733
63637,0.0012832957
63638,0.017692199
63639,0.5492135
63640,0.00017523723
63641,0.8169906
63642,0.5937421
63643,4.3831458e-10
63644,0.5354561
63645,0.03153986
63646,0.103287265
63647,0.0076574786
63648,0.0008450743
63649,0.018610312
63650,0.96684295
63651,0.5823993
63652,0.6631061
63653,0.9327242
63654,0.04993756
63655,5.8988536e-07
63656,0.6313964
63657,3.4514286e-12
63658,0.6605211
63659,0.07703752
63660,0.0072700833
63661,6.481101e-12
63662,0.9895695
63663,0.061176404
63664,4.2293117e-08
63665,0.86769134
63666,0.030246139
63667,0.83169484
63668,0.0009013252
63669,0.030527906
63670,4.8967013e-07
63671,0.017191334
63672,0.00014424253
63673,0.03131284
63674,0.0067677703
63675,0.13878652
63676,0.9617065
63677,9.253692e-05
63678,0.77729815
63679,0.54870355
63680,0.01513581
63681,5.3031974e-05
63682,0.004383639
63683,4.3910386e-06
63684,0.014296066
63685,0.97824985
63686,0.14027652
63687,3.2978867e-05
63688,0.6453259
63689,0.9128938
63690,0.57133716
63691,0.9994104
63692,0.041519154
63693,0.049225874
63694,0.025536554
63695,0.024939815
63696,0.7514021
63697,0.6659819
63698,0.014631996
63699,0.9268904
63700,0.46559268
63701,0.99994934
63702,0.30465007
63703,0.9913961
63704,1.8262759e-09
63705,0.3451313
63706,3.2094307e-05
63707,0.6143257
63708,0.13872111
63709,0.6947242
63710,6.7007015e-05
63711,0.08807589
63712,0.004125794
63713,4.1099037e-07
63714,0.014037402
63715,1.5189647e-09
63716,1.0
63717,0.09221327
63718,0.0021115236
63719,7.208757e-14
63720,7.7441815e-05
63721,0.99988306
63722,6.4133566e-08
63723,5.749902e-05
63724,0.19856381
63725,6.2330696e-07
63726,1.7953702e-05
63727,1.0
63728,0.27078035
63729,0.089698926
63730,0.78073597
63731,0.07186017
63732,0.8521622
63733,0.6453259
63734,0.8283728
63735,0.00045942128
63736,9.473555e-08
63737,0.9163258
63738,0.0044108545
63739,0.09169259
63740,5.971644e-07
63741,7.716995e-05
63742,0.15878205
63743,0.017588068
63744,6.6620513e-22
63745,0.9490698
63746,9.646821e-05
63747,8.629094e-12
63748,2.503585e-05
63749,0.11213802
63750,0.00024327693
63751,0.35376826
63752,0.000590517
63753,0.13140991
63754,0.5730982
63755,0.95112956
63756,0.017979186
63757,0.00011956129
63758,0.0039547607
63759,0.060259666
63760,0.9982535
63761,5.445934e-09
63762,4.434745e-10
63763,3.7902345e-07
63764,0.3736523
63765,0.0024305081
63766,0.063595705
63767,0.7671129
63768,0.39895198
63769,0.5502797
63770,5.9299537e-14
63771,1.4848064e-05
63772,2.5775894e-06
63773,0.98826104
63774,0.9356696
63775,0.081983626
63776,3.5034576e-05
63777,0.0022856123
63778,0.093615025
63779,0.00023724046
63780,0.4045525
63781,1.115251e-07
63782,0.9997311
63783,0.52203834
63784,0.33580333
63785,0.757465
63786,3.9752303e-12
63787,0.00013226338
63788,1.2730203e-07
63789,6.1152633e-07
63790,0.44839117
63791,0.19414034
63792,0.99813324
63793,0.60076576
63794,0.8693385
63795,0.9735892
63796,1.8692954e-06
63797,0.91337466
63798,0.77806973
63799,7.224083e-16
63800,0.0029388515
63801,1.9109964e-06
63802,0.20692728
63803,0.998774
63804,0.6816125
63805,0.8604961
63806,6.73202e-08
63807,0.0002888437
63808,0.04896877
63809,0.00016909733
63810,6.8717604e-10
63811,0.00013027569
63812,0.25515702
63813,0.001510571
63814,1.4905211e-05
63815,0.22752815
63816,0.35888398
63817,0.021866152
63818,0.033441484
63819,0.004412821
63820,0.2877289
63821,1.02351586e-10
63822,0.0017300302
63823,2.7470725e-05
63824,0.0014553616
63825,0.111718714
63826,0.00018274381
63827,0.8992091
63828,0.6265634
63829,0.4289462
63830,5.0319863e-06
63831,0.94233143
63832,0.99990153
63833,6.799077e-06
63834,0.001437535
63835,5.5176997e-06
63836,0.02678133
63837,0.7831072
63838,0.8363745
63839,1.2388305e-09
63840,0.56028056
63841,1.664799e-05
63842,0.0027551714
63843,0.0021699774
63844,0.2993134
63845,0.08153521
63846,0.1120782
63847,9.415649e-05
63848,0.014288822
63849,0.9778447
63850,0.6995141
63851,0.80998266
63852,0.41612682
63853,0.7910295
63854,0.50231355
63855,0.2530083
63856,6.661894e-05
63857,0.002275442
63858,0.002791738
63859,0.00020847222
63860,0.71984494
63861,0.6407488
63862,0.5317289
63863,0.11920002
63864,5.3290387e-07
63865,0.874244
63866,7.729972e-05
63867,7.923198e-05
63868,0.00012183245
63869,0.038265597
63870,0.012338878
63871,8.164318e-05
63872,0.018933343
63873,0.069222145
63874,0.63095605
63875,0.4502303
63876,0.9797421
63877,1.6636442e-07
63878,0.91636086
63879,0.94463295
63880,3.1120487e-10
63881,0.36635908
63882,1.9814804e-10
63883,2.9865739e-09
63884,0.003644967
63885,4.8432266e-08
63886,0.8338221
63887,0.09787065
63888,0.38014698
63889,0.0015607608
63890,0.6723456
63891,0.0014110947
63892,0.5912433
63893,0.93712425
63894,0.81101227
63895,0.36888048
63896,0.7034391
63897,0.9016682
63898,0.8042692
63899,0.13247779
63900,4.2251433e-08
63901,3.966324e-06
63902,0.0130471485
63903,0.05337156
63904,0.4254483
63905,0.030837018
63906,0.09910183
63907,0.4599205
63908,0.33608645
63909,0.107673824
63910,0.5273165
63911,2.9991228e-05
63912,0.0412932
63913,0.0026309367
63914,2.3729616e-09
63915,0.00032674463
63916,0.29310575
63917,0.102471985
63918,0.5003231
63919,5.5266755e-05
63920,0.99223137
63921,0.97788846
63922,0.79690546
63923,6.207218e-10
63924,0.06966094
63925,0.0013065682
63926,0.6646293
63927,0.8986212
63928,0.99419147
63929,0.8023101
63930,0.93943566
63931,2.39808e-06
63932,0.065485634
63933,0.0021602684
63934,0.03209608
63935,0.055201326
63936,0.007896877
63937,0.07572272
63938,0.0020849342
63939,0.0015541717
63940,0.009221643
63941,0.015976692
63942,1.1780987e-06
63943,0.99834
63944,0.00047490338
63945,0.1711892
63946,0.08535113
63947,0.048565865
63948,7.2873445e-05
63949,0.0013568869
63950,0.093960464
63951,0.022963732
63952,0.00015759637
63953,2.6110016e-05
63954,0.10744962
63955,0.0101658525
63956,0.18259211
63957,0.0465884
63958,0.6084688
63959,0.1488233
63960,2.048801e-11
63961,7.360825e-05
63962,0.3655361
63963,0.003416719
63964,0.94456583
63965,0.027437937
63966,0.024229214
63967,0.6106782
63968,0.6453259
63969,0.1207468
63970,0.8999848
63971,1.0
63972,0.002282685
63973,0.28666654
63974,0.44966826
63975,0.0008543211
63976,0.98842365
63977,1.1330977e-13
63978,0.5213628
63979,0.13621333
63980,4.763049e-08
63981,0.00040098
63982,0.73289454
63983,0.052036412
63984,0.54999065
63985,0.40089634
63986,0.37356818
63987,2.563101e-05
63988,0.0072449837
63989,1.3610761e-06
63990,0.9999982
63991,0.020484077
63992,2.4332552e-09
63993,0.9960121
63994,5.4030164e-13
63995,0.19163749
63996,0.09329028
63997,0.9999857
63998,0.95281523
63999,0.024378136
64000,0.99909854
64001,1.887588e-11
64002,0.13300022
64003,0.0021472496
64004,0.009130943
64005,0.6740423
64006,0.99943393
64007,1.8875979e-05
64008,0.871488
64009,0.806349
64010,0.013463848
64011,0.024171295
64012,2.8223792e-05
64013,0.20493571
64014,0.012742267
64015,0.9645047
64016,0.73529965
64017,4.0960153e-06
64018,6.5275385e-06
64019,0.007735546
64020,8.664601e-07
64021,1.7610097e-05
64022,3.9177458e-08
64023,0.20317027
64024,0.99298507
64025,0.39197138
64026,0.8090765
64027,0.40941358
64028,9.958619e-07
64029,0.45373914
64030,0.6745383
64031,0.53386945
64032,0.010020375
64033,6.215268e-08
64034,0.014008117
64035,0.99990547
64036,0.16215102
64037,0.06498606
64038,0.9553276
64039,1.8449484e-08
64040,1.5590288e-19
64041,0.80447406
64042,0.0011113388
64043,4.6466383e-08
64044,0.9989241
64045,0.22661021
64046,0.947725
64047,0.16764414
64048,0.042541564
64049,0.6453259
64050,0.035330307
64051,0.033912268
64052,0.00444911
64053,0.9497416
64054,0.008840196
64055,1.0572784e-08
64056,0.6453259
64057,0.9999622
64058,6.115156e-05
64059,0.7690689
64060,0.10900816
64061,0.84373176
64062,2.4128338e-08
64063,0.87068766
64064,0.61868703
64065,0.080339484
64066,0.9747986
64067,0.011372941
64068,0.041813843
64069,5.436846e-06
64070,0.890875
64071,1.036425e-09
64072,0.27684692
64073,0.43805498
64074,0.560665
64075,0.019723525
64076,2.854717e-12
64077,0.033943526
64078,0.14933401
64079,2.5209395e-14
64080,0.6453259
64081,0.85272706
64082,0.98147845
64083,1.6663955e-05
64084,0.8568822
64085,0.81295407
64086,0.849737
64087,0.005228442
64088,0.00012335011
64089,0.0028608292
64090,0.68052745
64091,0.10508232
64092,2.4986834e-06
64093,0.6040054
64094,0.0006739939
64095,0.2177237
64096,0.031608447
64097,0.13195083
64098,7.283604e-12
64099,0.0012029794
64100,0.3629286
64101,0.00023331397
64102,0.99990046
64103,0.08834064
64104,1.6854772e-08
64105,0.25504264
64106,0.9989613
64107,0.25437188
64108,5.4507554e-09
64109,0.8576822
64110,0.00038038788
64111,1.1712535e-05
64112,0.01285744
64113,3.3908834e-11
64114,0.089945905
64115,9.73034e-05
64116,0.56710005
64117,0.975436
64118,0.019861838
64119,1.0057175e-07
64120,0.5864003
64121,0.9998481
64122,0.0009058374
64123,0.015079356
64124,6.823533e-06
64125,0.49729353
64126,0.038211793
64127,0.00028922953
64128,0.5502797
64129,0.1536192
64130,1.0566903e-05
64131,0.0076424773
64132,0.7579627
64133,0.0060516596
64134,0.9944647
64135,0.046052143
64136,0.0039604004
64137,0.012232838
64138,0.004798973
64139,0.46385947
64140,0.99491984
64141,0.06336791
64142,0.6187159
64143,0.99722147
64144,1.652912e-05
64145,0.6552012
64146,0.9115931
64147,0.04135212
64148,0.18433183
64149,1.4652906e-11
64150,0.18532382
64151,1.8942148e-17
64152,0.16408293
64153,0.0010521755
64154,0.61302775
64155,0.03337218
64156,0.48196825
64157,9.665682e-07
64158,0.005757783
64159,6.3787884e-05
64160,0.0005413959
64161,7.454609e-12
64162,0.8270236
64163,0.0030578326
64164,0.88992584
64165,0.010226387
64166,8.2107604e-08
64167,0.02340196
64168,0.36936012
64169,1.0680899e-08
64170,0.15429814
64171,0.00092646515
64172,0.50289696
64173,0.98786736
64174,0.055907935
64175,0.37394947
64176,0.1769485
64177,0.030472498
64178,0.0026281418
64179,0.00025690746
64180,0.00017401506
64181,3.082935e-07
64182,2.3560637e-05
64183,0.31663403
64184,0.35620433
64185,0.9784742
64186,0.65234756
64187,0.013194853
64188,0.0015886258
64189,0.21484938
64190,3.308153e-07
64191,0.98989093
64192,1.8229106e-05
64193,0.9959512
64194,0.013837557
64195,0.00012329449
64196,0.6312462
64197,0.00015939541
64198,6.175392e-14
64199,0.0035050586
64200,0.4616307
64201,0.01798077
64202,0.5166544
64203,0.74590456
64204,0.00012963093
64205,5.835976e-07
64206,9.588428e-06
64207,0.45030123
64208,0.00048470954
64209,0.008645004
64210,0.6524741
64211,0.0019630436
64212,0.046968292
64213,0.0009220299
64214,0.526326
64215,0.97614133
64216,0.99529713
64217,0.98608994
64218,0.6041233
64219,0.4377309
64220,3.4717891e-06
64221,0.7493888
64222,0.9238353
64223,0.7347402
64224,0.8373275
64225,2.9702926e-05
64226,0.96885633
64227,0.023466477
64228,0.047642764
64229,0.5043269
64230,0.0016153037
64231,0.9292477
64232,2.288418e-17
64233,0.54588896
64234,0.00014526115
64235,0.611202
64236,0.011834721
64237,0.16315378
64238,5.85673e-05
64239,0.055540197
64240,0.009299142
64241,9.216018e-08
64242,0.00658554
64243,0.8232668
64244,0.0043420196
64245,0.029308803
64246,0.9982514
64247,0.9231129
64248,0.8463079
64249,0.69564176
64250,0.96191305
64251,0.39028016
64252,0.28144988
64253,0.48071864
64254,0.0001591635
64255,0.6771548
64256,7.5132484e-05
64257,0.15436521
64258,0.13288763
64259,0.4867169
64260,0.9952188
64261,0.000106385734
64262,0.29386574
64263,1.976694e-06
64264,0.08041258
64265,9.4337416e-08
64266,0.0001120537
64267,4.967667e-05
64268,5.9723554e-12
64269,3.581533e-08
64270,0.031781778
64271,1.0
64272,0.90902835
64273,0.001372161
64274,3.4943285e-05
64275,0.31126794
64276,0.27993008
64277,0.02797823
64278,8.234752e-09
64279,0.0012223067
64280,0.74017805
64281,0.5502797
64282,0.0033847066
64283,6.0218604e-06
64284,3.5559928e-16
64285,0.988139
64286,0.63500774
64287,1.03348064e-07
64288,8.0812964e-07
64289,1.5702368e-07
64290,3.558834e-05
64291,0.00037921444
64292,1.2992591e-13
64293,4.449651e-06
64294,0.0007402421
64295,0.67010653
64296,0.01588543
64297,0.4302067
64298,2.5477631e-21
64299,0.73591536
64300,0.0005195524
64301,0.00044948465
64302,0.61507344
64303,0.93948627
64304,0.38741735
64305,0.15658723
64306,2.5743548e-05
64307,2.2159284e-07
64308,0.20232591
64309,0.000541939
64310,0.09720654
64311,0.0003779682
64312,0.5502797
64313,0.008260953
64314,2.643105e-07
64315,0.06397258
64316,6.0999428e-06
64317,0.82189155
64318,3.2089378e-10
64319,1.8780578e-10
64320,0.78181314
64321,0.0030905956
64322,0.99097717
64323,0.0006644894
64324,0.018557439
64325,0.0013419823
64326,9.878349e-09
64327,0.9968317
64328,2.359691e-10
64329,0.9999757
64330,0.00027121586
64331,0.2662293
64332,8.954074e-06
64333,0.5502797
64334,0.6795996
64335,0.11035408
64336,2.3774485e-15
64337,0.82439625
64338,4.9907914e-05
64339,5.619768e-07
64340,0.01986497
64341,3.5465393e-05
64342,0.26446486
64343,0.030289948
64344,0.86773294
64345,0.7965755
64346,0.5408214
64347,0.1561008
64348,0.5502797
64349,3.5302503e-06
64350,0.00046340688
64351,0.9997868
64352,0.29087442
64353,0.9930912
64354,0.14756761
64355,0.11616074
64356,0.002360394
64357,0.4310664
64358,1.17439534e-07
64359,0.23670672
64360,0.79415077
64361,0.26378253
64362,0.059589975
64363,0.01939901
64364,0.18102849
64365,3.957279e-08
64366,0.863322
64367,1.6309516e-05
64368,0.99972385
64369,0.00068211893
64370,0.0019169097
64371,0.016822092
64372,0.99985135
64373,0.64754564
64374,0.4605292
64375,0.6826682
64376,0.99964595
64377,0.11104464
64378,0.8352238
64379,5.311328e-11
64380,0.00032780514
64381,0.737079
64382,0.009045291
64383,0.6499681
64384,4.166166e-07
64385,0.79731464
64386,0.99968696
64387,0.001077789
64388,0.99490863
64389,6.0283397e-13
64390,0.14619328
64391,0.7819257
64392,0.9999999
64393,0.99597234
64394,0.014220025
64395,0.0001060256
64396,0.03220684
64397,2.2720447e-12
64398,0.60541606
64399,2.437901e-35
64400,0.0001935222
64401,0.70764756
64402,0.16830216
64403,0.9552265
64404,5.77859e-06
64405,0.58868146
64406,1.1493841e-05
64407,0.5840242
64408,0.0034269062
64409,0.05670288
64410,0.0659438
64411,0.0016012165
64412,0.5200891
64413,0.103957556
64414,7.1225824e-11
64415,0.6819869
64416,0.0019228213
64417,5.840121e-05
64418,0.99958414
64419,0.003529139
64420,9.4654504e-05
64421,1.1755488e-06
64422,0.5519222
64423,0.9342893
64424,0.63625044
64425,0.60546887
64426,2.2140177e-06
64427,0.00013021646
64428,0.0002520007
64429,0.69561476
64430,7.134181e-22
64431,0.79097515
64432,0.06364306
64433,0.00010761143
64434,0.9999964
64435,0.5201897
64436,0.9958333
64437,1.7860239e-05
64438,0.023343762
